id,name,carrier,state,tier,brand_or_generic,created_at,updated_at
4061,Buprenorphine,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4062,Amitriptyline,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4063,Bupropion/-XL,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4064,Citalopram,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4065,Desipramine,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4066,Desvenlafaxine,Anthem Blue Cross,CA,Pristiq,brand,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4067,Pristiq,Anthem Blue Cross,CA,Pristiq,brand,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4068,Doxepin,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4069,Duloxetine,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4070,Escitalopram,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4071,Fluoxetine,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4072,Fluoxetine/Olanzapine,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4073,"Fluvoxamine, ER",Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4074,Imipramine,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4075,Mirtazapine,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4076,Nortriptyline,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4077,Paroxetine,Anthem Blue Cross,CA,generic/CR,generic,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4078,Paroxetine CR,Anthem Blue Cross,CA,generic/CR,brand,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4079,Phenelzine,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4080,Sertraline,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4081,Tranylcypromine,Anthem Blue Cross,CA,Parnate,brand,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4082,Parnate,Anthem Blue Cross,CA,Parnate,brand,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4083,Trazodone,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4084,Trimipramine,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4085,Venlafaxine/ER,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4086,Lithium Citrate,Anthem Blue Cross,CA,Lithonate/generic,generic,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4087,Lithonate,Anthem Blue Cross,CA,Lithonate/generic,brand,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4088,Aripiprazole,Anthem Blue Cross,CA,Abilify,brand,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4089,Abilify,Anthem Blue Cross,CA,Abilify,brand,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4090,Chlorpromazine,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4091,Clomipramine,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4092,Clozapine,Anthem Blue Cross,CA,Fazaclo ODT/generic,generic,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4093,Fazaclo ODT,Anthem Blue Cross,CA,Fazaclo ODT/generic,brand,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4094,Fluphenazine,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4095,Haloperidol,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4096,Loxapine,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4097,Mesoridazine,Anthem Blue Cross,CA,Serentil,brand,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4098,Serentil,Anthem Blue Cross,CA,Serentil,brand,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4099,"Olanzapine, ODT",Anthem Blue Cross,CA,generics,generic,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4100,Perphenazine,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4101,Pimozide,Anthem Blue Cross,CA,Orap,brand,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4102,Orap,Anthem Blue Cross,CA,Orap,brand,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4103,Prochlorperazine,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4104,Quetiapine,Anthem Blue Cross,CA,generic/Seroquel XR,generic,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4105,Seroquel XR,Anthem Blue Cross,CA,generic/Seroquel XR,brand,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4106,Risperidone,Anthem Blue Cross,CA,generic/RisperdalConsta,generic,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4107,RisperdalConsta,Anthem Blue Cross,CA,generic/RisperdalConsta,brand,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4108,Thioridazine,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4109,Thiothixene,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4110,Trifluoperazine,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4111,Ziprasidone,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4112,Alprazolam,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4113,Buspirone,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4114,Chloral Hydrate,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4115,Chlordiazepoxide,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4116,Clorazepate,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4117,Diazepam,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4118,Eszopiclone,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4119,Flurazepam,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4120,Lorazepam,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4121,Meprobamate,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4122,Oxazepam,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4123,Temazepam,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4124,Triazolam,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4125,Zolpidem,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4126,Erythropoietin,Anthem Blue Cross,CA,Procrit,brand,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4127,Procrit,Anthem Blue Cross,CA,Procrit,brand,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4128,Darbepoetin,Anthem Blue Cross,CA,Aranesp,brand,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4129,Aranesp,Anthem Blue Cross,CA,Aranesp,brand,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4130,Filgrastim,Anthem Blue Cross,CA,Neupogen,brand,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4131,Neupogen,Anthem Blue Cross,CA,Neupogen,brand,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4132,Oprelvekin,Anthem Blue Cross,CA,Neumega,brand,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4133,Neumega,Anthem Blue Cross,CA,Neumega,brand,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4134,Pegfilgrastim,Anthem Blue Cross,CA,Neulasta,brand,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4135,Neulasta,Anthem Blue Cross,CA,Neulasta,brand,2014-10-09T23:34:34-07:00,2014-10-09T23:34:34-07:00
4136,Sargramostim,Anthem Blue Cross,CA,Leukine,brand,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4137,Leukine,Anthem Blue Cross,CA,Leukine,brand,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4138,Benazepril/HCTZ,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4139,Benazepril/Amlodipine,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4140,Captopril/HCTZ,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4141,Candesartan/HCTZ,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4142,Enalapril/HCTZ,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4143,Eprosartan,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4144,Fosinopril/HCTZ,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4145,Irbesartan/HCTZ,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4146,Lisinopril/HCTZ,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4147,Losartan/HCTZ,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4148,Moexipril/HCTZ,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4149,Perindopril,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4150,Quinapril/HCTZ,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4151,Ramipril,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4152,Telmisartan/amlodipine,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4153,Telmisartan/HCTZ,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4154,Trandolapril,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4155,Trandolapril/Verapamil,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4156,Valsartan/HCTZ,Anthem Blue Cross,CA,Diovan/generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4157,Diovan,Anthem Blue Cross,CA,Diovan/generic,brand,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4158,Alfuzosin,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4159,Doxazosin,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4160,Dutasteride,Anthem Blue Cross,CA,Avodart,brand,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4161,Avodart,Anthem Blue Cross,CA,Avodart,brand,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4162,Dutasteride/Tamsulosin,Anthem Blue Cross,CA,Jalyn,brand,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4163,Jalyn,Anthem Blue Cross,CA,Jalyn,brand,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4164,Prazosin,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4165,Terazosin,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4166,Tamsulosin,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4167,Amiodarone,Anthem Blue Cross,CA,Cordarone/Pacerone/generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4168,Cordarone,Anthem Blue Cross,CA,Cordarone/Pacerone/generic,brand,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4169,Pacerone,Anthem Blue Cross,CA,Cordarone/Pacerone/generic,brand,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4170,Digoxin,Anthem Blue Cross,CA,Lanoxicap/Lanoxin/generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4171,Lanoxicap,Anthem Blue Cross,CA,Lanoxicap/Lanoxin/generic,brand,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4172,Lanoxin,Anthem Blue Cross,CA,Lanoxicap/Lanoxin/generic,brand,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4173,Disopyramide,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4174,Flecainide,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4175,Mexiletine,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4176,Moricizine,Anthem Blue Cross,CA,Ethmozine,brand,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4177,Ethmozine,Anthem Blue Cross,CA,Ethmozine,brand,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4178,Procainamide,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4179,Propafenone,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4180,Quinidine Gluconate,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4181,Sotalol,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4182,Anagrelide,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4183,Apixaban,Anthem Blue Cross,CA,Eliquis,brand,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4184,Eliquis,Anthem Blue Cross,CA,Eliquis,brand,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4185,Cilostazol,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4186,Clopidogrel,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4187,Dabigatran,Anthem Blue Cross,CA,Pradaxa,brand,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4188,Pradaxa,Anthem Blue Cross,CA,Pradaxa,brand,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4189,Dalteparin,Anthem Blue Cross,CA,Fragmin,brand,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4190,Fragmin,Anthem Blue Cross,CA,Fragmin,brand,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4191,Dipyridamole,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4192,Enoxaparin,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4193,Fondararinux,Anthem Blue Cross,CA,Arixtra,brand,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4194,Arixtra,Anthem Blue Cross,CA,Arixtra,brand,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4195,Pentoxifylline,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4196,Prasugrel,Anthem Blue Cross,CA,Effient,brand,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4197,Effient,Anthem Blue Cross,CA,Effient,brand,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4198,Rivaroxaban,Anthem Blue Cross,CA,Xarelto,brand,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4199,Xarelto,Anthem Blue Cross,CA,Xarelto,brand,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4200,Ticagrelor,Anthem Blue Cross,CA,Brilinta,brand,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4201,Brilinta,Anthem Blue Cross,CA,Brilinta,brand,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4202,Ticlopidine,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4203,Tinzaparin,Anthem Blue Cross,CA,Innohep,brand,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4204,Innohep,Anthem Blue Cross,CA,Innohep,brand,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4205,Warfarin,Anthem Blue Cross,CA,Coumadin/generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4206,Coumadin,Anthem Blue Cross,CA,Coumadin/generic,brand,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4207,Amlodipine/Atorvastatin,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4208,Atorvastatin,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4209,Cholestyramine,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4210,Colesevelam,Anthem Blue Cross,CA,Welchol,brand,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4211,Welchol,Anthem Blue Cross,CA,Welchol,brand,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4212,Colestipol,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4213,Fenofibrate,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4214,Fenofibric acid,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4215,Fluvastatin,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4216,Gemfibrozil,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4217,Lovastatin,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4218,Niacin,Anthem Blue Cross,CA,Nicotinex/SloNiacin/Niaspan/generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4219,Nicotinex,Anthem Blue Cross,CA,Nicotinex/SloNiacin/Niaspan/generic,brand,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4220,SloNiacin,Anthem Blue Cross,CA,Nicotinex/SloNiacin/Niaspan/generic,brand,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4221,Niaspan,Anthem Blue Cross,CA,Nicotinex/SloNiacin/Niaspan/generic,brand,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4222,Niacin/Lovastatin,Anthem Blue Cross,CA,Advicor,brand,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4223,Advicor,Anthem Blue Cross,CA,Advicor,brand,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4224,Pravastatin,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4225,Rosuvastatin,Anthem Blue Cross,CA,Crestor,brand,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4226,Crestor,Anthem Blue Cross,CA,Crestor,brand,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4227,Simvastatin,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4228,Atenolol/Chlorthalidone,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4229,Bisoprolol/HCTZ,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4230,Carvedilol,Anthem Blue Cross,CA,Coreg-CR/generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4231,Coreg-CR,Anthem Blue Cross,CA,Coreg-CR/generic,brand,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4232,Labetalol,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4233,Metoprolol/XL/HCTZ,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4234,Pindolol,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4235,Propranolol/XL/HCTZ,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4236,Sotalol,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4237,Timolol,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4238,Amlodipine,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4239,Amlodipine/Benazepril,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4240,Bepridil,Anthem Blue Cross,CA,Vascor,brand,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4241,Vascor,Anthem Blue Cross,CA,Vascor,brand,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4242,Diltiazem,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4243,Felodipine,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4244,Nicardipine,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4245,Nifedipine,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4246,Nisoldipine,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4247,Verapamil,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4248,Clonidine,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4249,Methyldopa,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4250,Acetazolamide,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4251,Amiloride,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4252,Chlorthalidone,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4253,Ethacrynic Acid,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4254,Furosemide,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4255,HCTZ/Triamterene,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4256,Hydrochlorothiazide,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4257,Indapamide,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4258,Methazolamide,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4259,Metolazone,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4260,Spironolactone/HCTZ,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4261,Torsemide,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4262,Triamterene,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4263,Hydralazine,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4264,Isosorbide Dinitrate/Hydralazine,Anthem Blue Cross,CA,Bidil,brand,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4265,Bidil,Anthem Blue Cross,CA,Bidil,brand,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4266,Isosorbide Dinitrate,Anthem Blue Cross,CA,Dilatrate SR/generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4267,Dilatrate SR,Anthem Blue Cross,CA,Dilatrate SR/generic,brand,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
4268,Isosorbide Mononitrate,Anthem Blue Cross,CA,generic,generic,2014-10-09T23:34:35-07:00,2014-10-09T23:34:35-07:00
